KING HENRY THE SIXTH, PART II [1590–1591]||"Sometimes hath the brightest day a cloud;
And after summer evermore succeeds
Barren winter, with his wrathful nipping cold:
So cares and joys abound, as seasons fleet. II, iv, 1"
KING HENRY THE SIXTH, PART II [1590–1591]||"Now 'tis the spring, and weeds are shallow-rooted;
Suffer them now and they'll o'ergrow the garden. III, i, 34"
KING HENRY THE SIXTH, PART II [1590–1591]||"In thy face I see
The map of honor, truth, and loyalty. III, i, 202"
KING HENRY THE SIXTH, PART II [1590–1591]||"What stronger breastplate than a heart untainted!
Thrice is he arm'd that hath his quarrel just,
And he but naked, though lock'd up in steel,
Whose conscience with injustice is corrupted. III, ii, 232"
KING HENRY THE SIXTH, PART II [1590–1591]||He dies, and makes no sign. III, iii, 29
KING HENRY THE SIXTH, PART II [1590–1591]||"Forbear to judge, for we are sinners all.
Close up his eyes, and draw the curtain close;
And let us all to meditation. III, iii, 31"
KING HENRY THE SIXTH, PART II [1590–1591]||"The gaudy, blabbing, and remorseful day
Is crept into the bosom of the sea. IV, i, 1"
KING HENRY THE SIXTH, PART II [1590–1591]||Small things make base men proud. IV, i, 106
KING HENRY THE SIXTH, PART II [1590–1591]||True nobility is exempt from fear. IV, i, 129
KING HENRY THE SIXTH, PART II [1590–1591]||I will make it felony to drink small beer. IV, ii, 75
KING HENRY THE SIXTH, PART II [1590–1591]||The first thing we do, let's kill all the lawyers. IV, ii, 86
KING HENRY THE SIXTH, PART II [1590–1591]||Is not this a lamentable thing, that of the skin of an innocent lamb should be made parchment? that parchment, being scribbled o'er, should undo a man? IV, ii, 88
KING HENRY THE SIXTH, PART II [1590–1591]||Adam was a gardener. IV, ii, 146
KING HENRY THE SIXTH, PART II [1590–1591]||Thou hast most traitorously corrupted the youth of the realm in erecting a grammar-school; and whereas, before, our forefathers had no other books but the score and the tally, thou hast caused printing to be used; and, contrary to the king, his crown, and dignity, thou hast built a paper-mill. IV, vii, 35
KING HENRY THE SIXTH, PART III [1590–1591]||Beggars mounted run their horse to death. Act I, sc. iv, l. 127
KING HENRY THE SIXTH, PART III [1590–1591]||O tiger's heart wrapp'd in a woman's hide! I, iv, 137
KING HENRY THE SIXTH, PART III [1590–1591]||To weep is to make less the depth of grief. II, i, 85
KING HENRY THE SIXTH, PART III [1590–1591]||The smallest worm will turn being trodden on. II, ii, 17
KING HENRY THE SIXTH, PART III [1590–1591]||"Didst thou never hear
That things ill got had ever bad success? II, ii, 45"
KING HENRY THE SIXTH, PART III [1590–1591]||Thou [Death] setter up and plucker down of kings. II, iii, 37
KING HENRY THE SIXTH, PART III [1590–1591]||And what makes robbers bold but too much lenity? II, vi, 22
KING HENRY THE SIXTH, PART III [1590–1591]||"My crown is in my heart, not on my head;
Not deck'd with diamonds and Indian stones,
Nor to be seen: my crown is call'd content;
A crown it is that seldom kings enjoy. III, i, 62"
KING HENRY THE SIXTH, PART III [1590–1591]||"'Tis a happy thing
To be the father unto many sons. III, ii, 104"
KING HENRY THE SIXTH, PART III [1590–1591]||"Like one that stands upon a promontory,
And spies a far-off shore where he would tread,
Wishing his foot were equal with his eye. III, ii, 135"
KING HENRY THE SIXTH, PART III [1590–1591]||"Yield not thy neck
To fortune's yoke, but let thy dauntless mind
Still ride in triumph over all mischance. III, iii, 16"
KING HENRY THE SIXTH, PART III [1590–1591]||"For how can tyrants safely govern home,
Unless abroad they purchase great alliance? III, iii, 69"
KING HENRY THE SIXTH, PART III [1590–1591]||Having nothing, nothing can he lose. III, iii, 152
KING HENRY THE SIXTH, PART III [1590–1591]||Hasty marriage seldom proveth well. IV, i, 18
KING HENRY THE SIXTH, PART III [1590–1591]||"What fates impose, that men must needs abide;
It boots not to resist both wind and tide. IV, iii, 57"
KING HENRY THE SIXTH, PART III [1590–1591]||Now join your hands, and with your hands your hearts. IV, vi, 39
KING HENRY THE SIXTH, PART III [1590–1591]||"For many men that stumble at the threshold
Are well foretold that danger lurks within. IV, vii, 11"
KING HENRY THE SIXTH, PART III [1590–1591]||"A little fire is quickly trodden out,
Which, being suffer'd, rivers cannot quench. IV, viii, 7"
KING HENRY THE SIXTH, PART III [1590–1591]||"When the lion fawns upon the lamb,
The lamb will never cease to follow him. IV, viii, 49"
KING HENRY THE SIXTH, PART III [1590–1591]||"What is pomp, rule, reign, but earth and dust?
And, live we how we can, yet die we must. V, ii, 27"
KING HENRY THE SIXTH, PART III [1590–1591]||For every cloud engenders not a storm. V, iii, 13
KING HENRY THE SIXTH, PART III [1590–1591]||"What though the mast be now blown overboard,
The cable broke, the holding anchor lost,
And half our sailors swallow'd in the flood?
Yet lives our pilot still. V, iv, 3"
KING HENRY THE SIXTH, PART III [1590–1591]||"So part we sadly in this troublous world,
To meet with joy in sweet Jerusalem. V, v, 7"
KING HENRY THE SIXTH, PART III [1590–1591]||Men ne'er spend their fury on a child. V, v, 57
KING HENRY THE SIXTH, PART III [1590–1591]||He's sudden if a thing comes in his head. V, v, 86
KING HENRY THE SIXTH, PART III [1590–1591]||"Suspicion always haunts the guilty mind;
The thief doth fear each bush an officer. V, vi, 11"
KING HENRY THE SIXTH, PART III [1590–1591]||This word "love," which greybeards call divine. V,
VENUS AND ADONIS [1592]||Bid me discourse, I will enchant thine ear. l. 145
VENUS AND ADONIS [1592]||"Love is a spirit all compact of fire,
Not gross to sink, but light, and will aspire. l. 149"
VENUS AND ADONIS [1592]||"""Fondling,"" she saith, ""since I have hemm'd thee here
Within the circuit of this ivory pale,
I'll be a park, and thou shalt be my deer;
Feed where thou wilt, on mountain, or in dale:
Graze on my lips, and if those hills be dry,
Stray lower, where the pleasant fountains lie."" l. 229"
VENUS AND ADONIS [1592]||O! what a war of looks was then between them. l. 355
VENUS AND ADONIS [1592]||"Like a red morn, that ever yet betoken'd
Wrack to the seaman, tempest to the field. l. 453"
VENUS AND ADONIS [1592]||The owl, night's herald. l. 531
VENUS AND ADONIS [1592]||Love comforteth like sunshine after rain. l. 799
VENUS AND ADONIS [1592]||The text is old, the orator too green. l. 806
VENUS AND ADONIS [1592]||"For he being dead, with him is beauty slain,
And, beauty dead, black chaos comes again. l. 1019"
VENUS AND ADONIS [1592]||The grass stoops not, she treads on it so light. l. 1028
KING RICHARD THE THIRD [1592–1593]||"Now is the winter of our discontent
Made glorious summer by this sun of York. Act I, sc. i, l. 1"
KING RICHARD THE THIRD [1592–1593]||Grim-visag'd war hath smooth'd his wrinkled front. I, i, 9
KING RICHARD THE THIRD [1592–1593]||"He capers nimbly in a lady's chamber
To the lascivious pleasing of a lute. I, i, 12"
KING RICHARD THE THIRD [1592–1593]||This weak piping time of peace. I, i, 24
KING RICHARD THE THIRD [1592–1593]||No beast so fierce but knows some touch of pity. I, ii, 71
KING RICHARD THE THIRD [1592–1593]||"Look, how my ring encompasseth thy finger,
Even so thy breast encloseth my poor heart;
Wear both of them, for both of them are thine. l, ii, 204"
KING RICHARD THE THIRD [1592–1593]||"Was ever woman in this humor woo'd?
Was ever woman in this humor won? I, ii, 229"
KING RICHARD THE THIRD [1592–1593]||"The world is grown so bad
That wrens make prey where eagles dare not perch. I, iii, 70"
KING RICHARD THE THIRD [1592–1593]||"The day will come that thou shalt wish for me
To help thee curse this pois'nous bunch-back'd toad. I, iii, 245"
KING RICHARD THE THIRD [1592–1593]||"And thus I clothe my naked villany
With odd old ends stol'n forth of holy writ,
And seem a saint when most I play the devil. I, iii, 336"
KING RICHARD THE THIRD [1592–1593]||Talkers are no good doers. I, iii, 351
KING RICHARD THE THIRD [1592–1593]||"O, I have pass'd a miserable night,
So full of ugly sights, of ghastly dreams,
That, as I am a Christian faithful man,
I would not spend another such a night,
Though 'twere to buy a world of happy days. I, iv, 2"
KING RICHARD THE THIRD [1592–1593]||"Lord, Lord! methought what pain it was to drown:
What dreadful noise of water in mine ears!
What sights of ugly death within mine eyes!
Methought I saw a thousand fearful wracks;
A thousand men that fishes gnaw'd upon. I, iv, 21"
KING RICHARD THE THIRD [1592–1593]||The kingdom of perpetual night. I, iv, 47
KING RICHARD THE THIRD [1592–1593]||"Sorrow breaks seasons and reposing hours,
Makes the night morning, and the noontide night. I, iv, 76"
KING RICHARD THE THIRD [1592–1593]||A parlous boy. II, iv, 35
KING RICHARD THE THIRD [1592–1593]||So wise so young, they say, do never live long. III, i, 79
KING RICHARD THE THIRD [1592–1593]||Off with his head! III, iv, 75
KING RICHARD THE THIRD [1592–1593]||"Lives like a drunken sailor on a mast;
Ready with every nod to tumble down
Into the fatal bowels of the deep. III, iv, 98"
KING RICHARD THE THIRD [1592–1593]||I am not in the giving vein today. IV, ii, 115
KING RICHARD THE THIRD [1592–1593]||The sons of Edward sleep in Abraham's bosom. IV, iii, 38
KING RICHARD THE THIRD [1592–1593]||"A grievous burden was thy birth to me;
Tetchy and wayward was thy infancy. IV, iv, 168"
KING RICHARD THE THIRD [1592–1593]||An honest tale speeds best being plainly told. IV, iv, 359
KING RICHARD THE THIRD [1592–1593]||Harp not on that string. IV, iv, 365
KING RICHARD THE THIRD [1592–1593]||Relenting fool, and shallow changing woman! IV, iv, 432
KING RICHARD THE THIRD [1592–1593]||"Is the chair empty? is the sword unsway'd?
Is the king dead? the empire unpossess'd? IV, iv, 470"
KING RICHARD THE THIRD [1592–1593]||"True hope is swift, and flies with swallow's wings;
Kings it makes gods, and meaner creatures kings. V, ii, 23"
KING RICHARD THE THIRD [1592–1593]||The king's name is a tower of strength. V, iii, 12
KING RICHARD THE THIRD [1592–1593]||Give me another horse! bind up my wounds! V, iii, 178
KING RICHARD THE THIRD [1592–1593]||O coward conscience, how dost thou afflict me! V, iii, 180
KING RICHARD THE THIRD [1592–1593]||"My conscience hath a thousand several tongues,
And every tongue brings in a several tale,
And every tale condemns me for a villain. V, iii, 194"
KING RICHARD THE THIRD [1592–1593]||"Conscience is but a word that cowards use,
Devis'd at first to keep the strong in awe. V, iii, 310"
KING RICHARD THE THIRD [1592–1593]||A horse! a horse! my kingdom for a horse! V, iv, 7
KING RICHARD THE THIRD [1592–1593]||"I have set my life upon a cast,
And I will stand the hazard of the die.
I think there be six Richmonds in the field. V, iv, 9"
THE COMEDY OF ERRORS [1592–1594]||The pleasing punishment that women bear. Act I, sc. i, l. 46
THE COMEDY OF ERRORS [1592–1594]||For we may pity, though not pardon thee. I, i, 97
THE COMEDY OF ERRORS [1592–1594]||"Why, headstrong liberty is lash'd with woe.
There's nothing situate under heaven's eye
But hath his bound, in earth, in sea, in sky. II, i, 15"
THE COMEDY OF ERRORS [1592–1594]||Every why hath a wherefore. II, ii, 45
THE COMEDY OF ERRORS [1592–1594]||There's no time for a man to recover his hair that grows bald by nature. II, ii, 74
THE COMEDY OF ERRORS [1592–1594]||What he hath scanted men in hair, he hath given them in wit. II, ii, 83
THE COMEDY OF ERRORS [1592–1594]||Small cheer and great welcome makes a merry feast. III, i, 26
THE COMEDY OF ERRORS [1592–1594]||There is something in the wind. III, i, 69
THE COMEDY OF ERRORS [1592–1594]||We'll pluck a crow together. III, i, 83
THE COMEDY OF ERRORS [1592–1594]||"For slander lives upon succession,
Forever housed where it gets possession. III, i, 105"
THE COMEDY OF ERRORS [1592–1594]||Be not thy tongue thy own shame's orator. III, ii, 10
THE COMEDY OF ERRORS [1592–1594]||Ill deeds are doubled with an evil word. III, ii, 20
THE COMEDY OF ERRORS [1592–1594]||A back-friend, a shoulder-clapper. IV, ii, 37
THE COMEDY OF ERRORS [1592–1594]||"The venom clamors of a jealous woman
Poison more deadly than a mad dog's tooth. V, i, 69"
THE COMEDY OF ERRORS [1592–1594]||Unquiet meals make ill digestions. V, i, 74
THE COMEDY OF ERRORS [1592–1594]||"One Pinch, a hungry lean-fac'd villain,
A mere anatomy, a mountebank,
A threadbare juggler, and a fortune-teller,
A needy, hollow-ey'd, sharp-looking wretch,
A living-dead man. V, i, 238"
THE RAPE OF LUCRECE [1593–1594]||"Beauty itself doth of itself persuade
The eyes of men without an orator. l. 29"
THE RAPE OF LUCRECE [1593–1594]||"This silent war of lilies and of roses,
Which Tarquin view'd in her fair face's field. l. 71"
THE RAPE OF LUCRECE [1593–1594]||One for all, or all for one we gage. l. 144
THE RAPE OF LUCRECE [1593–1594]||"Who buys a minute's mirth to wail a week?
Or sells eternity to get a toy?
For one sweet grape who will the vine destroy? l. 213"
THE RAPE OF LUCRECE [1593–1594]||Extreme fear can neither fight nor fly. l. 230
THE RAPE OF LUCRECE [1593–1594]||All orators are dumb when beauty pleadeth. l. 268
THE RAPE OF LUCRECE [1593–1594]||"Time's glory is to calm contending kings,
To unmask falsehood and bring truth to light. l. 939"
THE RAPE OF LUCRECE [1593–1594]||For greatest scandal waits on greatest state. l. 1006
THE RAPE OF LUCRECE [1593–1594]||To see sad sights moves more than hear them told. l. 1324
THE RAPE OF LUCRECE [1593–1594]||Cloud-kissing Ilion. l. 1370
THE RAPE OF LUCRECE [1593–1594]||Lucrece swears he did her wrong. l. 1462
TITUS ANDRONICUS [1593–1594]||Sweet mercy is nobility's true badge. Act I, sc. i, l. 1
TITUS ANDRONICUS [1593–1594]||These words are razors to my wounded heart. I, i, 314
TITUS ANDRONICUS [1593–1594]||He lives in fame that died in virtue's cause. I, i, 390
TITUS ANDRONICUS [1593–1594]||These dreary dumps. I, i, 391
TITUS ANDRONICUS [1593–1594]||"The eagle suffers little birds to sing,
And is not careful what they mean thereby. IV, iv, 82"
TITUS ANDRONICUS [1593–1594]||"Tut! I have done a thousand dreadful things
As willingly as one would kill a fly. V, i, 141"
THE TAMING OF THE SHREW [1593–1594]||I'll not budge an inch. Induction, sc. i, l. 13
THE TAMING OF THE SHREW [1593–1594]||"And if the boy have not a woman's gift
To rain a shower of commanded tears,
An onion will do well for such a shift. i, 124"
THE TAMING OF THE SHREW [1593–1594]||"No profit grows where is no pleasure ta'en;
In brief, sir, study what you most affect. Act I, sc. i, l. 39"
THE TAMING OF THE SHREW [1593–1594]||There's small choice in rotten apples. I, i, 137
THE TAMING OF THE SHREW [1593–1594]||"To seek their fortunes further than at home,
Where small experience grows. I, ii, 51"
THE TAMING OF THE SHREW [1593–1594]||I come to wive it wealthily in Padua. I, ii, 75
THE TAMING OF THE SHREW [1593–1594]||Nothing comes amiss, so money comes withal. I, ii, 82
THE TAMING OF THE SHREW [1593–1594]||"And do as adversaries do in law,
Strive mightily, but eat and drink as friends. I, ii, 281"
THE TAMING OF THE SHREW [1593–1594]||"I must dance barefoot on her wedding day,
And, for your love to her, lead apes in hell. II, i, 33"
THE TAMING OF THE SHREW [1593–1594]||Asses are made to bear, and so are you. II, i, 200
THE TAMING OF THE SHREW [1593–1594]||Kiss me, Kate, we will be married o' Sunday. II, i, 318
THE TAMING OF THE SHREW [1593–1594]||Old fashions please me best. III, i, 81
THE TAMING OF THE SHREW [1593–1594]||Who woo'd in haste and means to wed at leisure. III, ii, 11
THE TAMING OF THE SHREW [1593–1594]||Such an injury would vex a very saint. III, ii, 28
THE TAMING OF THE SHREW [1593–1594]||A little pot and soon hot. IV, i, 6
THE TAMING OF THE SHREW [1593–1594]||Sits as one new-risen from a dream. IV, i, 189
THE TAMING OF THE SHREW [1593–1594]||This is a way to kill a wife with kindness. IV, i, 211
THE TAMING OF THE SHREW [1593–1594]||"Kindness in women, not their beauteous looks,
Shall win my love. IV, ii, 41"
THE TAMING OF THE SHREW [1593–1594]||"Our purses shall be proud, our garments poor:
For 'tis the mind that makes the body rich;
And as the sun breaks through the darkest clouds,
So honor peereth in the meanest habit. IV, iii, 173"
THE TAMING OF THE SHREW [1593–1594]||"Forward, I pray, since we have come so far,
And be it moon, or sun, or what you please.
An if you please to call it a rush-candle,
Henceforth I vow it shall be so for me. IV, v, 12"
THE TAMING OF THE SHREW [1593–1594]||He that is giddy thinks the world turns round. V, ii, 20
THE TAMING OF THE SHREW [1593–1594]||"A woman mov'd is like a fountain troubled,
Muddy, ill-seeming, thick, bereft of beauty. V, ii, 143"
THE TAMING OF THE SHREW [1593–1594]||"Such duty as the subject owes the prince,
Even such a woman oweth to her husband. V, ii, 156"
THE TWO GENTLEMEN OF VERONA [1594]||Home-keeping youth have ever homely wits. Act I, sc. i, l. 2
THE TWO GENTLEMEN OF VERONA [1594]||"I have no other but a woman's reason:
I think him so, because I think him so. I, ii, 23"
THE TWO GENTLEMEN OF VERONA [1594]||"Julia: They do not love that do not show their love.
Lucetta: O! they love least that let men know their love. I, ii, 31"
THE TWO GENTLEMEN OF VERONA [1594]||"O! how this spring of love resembleth
The uncertain glory of an April day! I, iii, 84"
THE TWO GENTLEMEN OF VERONA [1594]||"O jest unseen, inscrutable, invisible,
As a nose on a man's face, or a weathercock on a steeple! II, i, 145"
THE TWO GENTLEMEN OF VERONA [1594]||He makes sweet music with th' enamell'd stones. II, vii, 28
THE TWO GENTLEMEN OF VERONA [1594]||"That man that hath a tongue, I say, is no man,
If with his tongue he cannot win a woman. III, i, 104"
THE TWO GENTLEMEN OF VERONA [1594]||"Except I be by Silvia in the night,
There is no music in the nightingale. III, i, 178"
THE TWO GENTLEMEN OF VERONA [1594]||Much is the force of heaven-bred poesy. III, ii, 72
THE TWO GENTLEMEN OF VERONA [1594]||"Who is Silvia? what is she,
That all our swains commend her?
Holy, fair, and wise is she;
The heaven such grace did lend her,
That she might admired be. IV, ii, 40"
THE TWO GENTLEMEN OF VERONA [1594]||Alas, how love can trifle with itself! IV, iv, 190
THE TWO GENTLEMEN OF VERONA [1594]||Black men are pearls in beauteous ladies' eyes. V, ii, 12
THE TWO GENTLEMEN OF VERONA [1594]||How use doth breed a habit in a man! V, iv, 1
LOVE'S LABOUR'S LOST [1594–1595]||Spite of cormorant devouring Time. Act I, sc. i, l. 4
LOVE'S LABOUR'S LOST [1594–1595]||Make us heirs of all eternity. I, i, 7
LOVE'S LABOUR'S LOST [1594–1595]||"Why, all delights are vain; but that most vain
Which, with pain purchas'd doth inherit pain. I, i, 72"
LOVE'S LABOUR'S LOST [1594–1595]||Light seeking light doth light of light beguile. I, i, 77
LOVE'S LABOUR'S LOST [1594–1595]||"Study is like the heaven's glorious sun,
That will not be deep-search'd with saucy looks;
Small have continual plodders ever won,
Save base authority from others' books.
These earthly godfathers of heaven's lights
That give a name to every fixed star,
Have no more profit of their shining nights
Than those that walk and wot not what they are. I, i, 84"
LOVE'S LABOUR'S LOST [1594–1595]||"At Christmas I no more desire a rose
Than wish a snow in May's newfangled mirth;
But like of each thing that in season grows. I, i, 105"
LOVE'S LABOUR'S LOST [1594–1595]||And men sit down to that nourishment which is called supper. I, i, 237
LOVE'S LABOUR'S LOST [1594–1595]||That unlettered small-knowing soul. I, i, 251
LOVE'S LABOUR'S LOST [1594–1595]||A child of our grandmother Eve, a female; or, for thy more sweet understanding, a woman. I, i, 263
LOVE'S LABOUR'S LOST [1594–1595]||Affliction may one day smile again; and till then, sit down, sorrow! I, i, 312
LOVE'S LABOUR'S LOST [1594–1595]||Devise, wit; write, pen; for I am for whole volumes in folio. I, ii, 194
LOVE'S LABOUR'S LOST [1594–1595]||"Beauty is bought by judgment of the eye,
Not utter'd by base sale of chapmen's tongues. II, i, 15"
LOVE'S LABOUR'S LOST [1594–1595]||"A merrier man,
Within the limit of becoming mirth,
I never spent an hour's talk withal. II, i, 66"
LOVE'S LABOUR'S LOST [1594–1595]||Your wit's too hot, it speeds too fast, 'twill tire. II, i, 119
LOVE'S LABOUR'S LOST [1594–1595]||Warble, child; make passionate my sense of hearing. III, i, 1
LOVE'S LABOUR'S LOST [1594–1595]||Remuneration! O! that's the Latin word for three farthings. III, i, 143
LOVE'S LABOUR'S LOST [1594–1595]||A very beadle to a humorous sigh. III, i, 185
LOVE'S LABOUR'S LOST [1594–1595]||"This wimpled, whining, purblind, wayward boy,
This senior-junior, giant-dwarf, Dan Cupid;
Regent of love-rimes, lord of folded arms,
The anointed sovereign of sighs and groans,
Liege of all loiters and malcontents. III, i, 189"
LOVE'S LABOUR'S LOST [1594–1595]||He hath not fed of the dainties that are bred of a book; he hath not eat paper, as it were; he hath not drunk ink. IV, ii, 25
LOVE'S LABOUR'S LOST [1594–1595]||Many can brook the weather that love not the wind. IV, ii, 34
LOVE'S LABOUR'S LOST [1594–1595]||You two are book-men. IV, ii, 35
LOVE'S LABOUR'S LOST [1594–1595]||These are begot in the ventricle of memory, nourished in the womb of pia mater, and delivered upon the mellowing of occasion. IV, ii, 70
LOVE'S LABOUR'S LOST [1594–1595]||By heaven, I do love, and it hath taught me to rime, and to be melancholy. IV, iii, 13
LOVE'S LABOUR'S LOST [1594–1595]||The heavenly rhetoric of thine eye. IV, iii, 60
LOVE'S LABOUR'S LOST [1594–1595]||"For where is any author in the world
Teaches such beauty as a woman's eye?
Learning is but an adjunct to ourself. IV, iii, 312"
LOVE'S LABOUR'S LOST [1594–1595]||"But love, first learned in a lady's eyes,
Lives not alone immured in the brain. IV, iii, 327"
LOVE'S LABOUR'S LOST [1594–1595]||It adds a precious seeing to the eye. IV, iii, 333
LOVE'S LABOUR'S LOST [1594–1595]||"As sweet and musical
As bright Apollo's lute, strung with his hair;
And when Love speaks, the voice of all the gods
Makes heaven drowsy with the harmony. IV, iii, 342"
LOVE'S LABOUR'S LOST [1594–1595]||"From women's eyes this doctrine I derive:
They sparkle still the right Promethean fire;
They are the books, the arts, the academes,
That show, contain, and nourish all the world. IV, iii, 350"
LOVE'S LABOUR'S LOST [1594–1595]||He draweth out the thread of his verbosity finer than the staple of his argument. V, i, 18
LOVE'S LABOUR'S LOST [1594–1595]||Moth: They have been at a great feast of languages, and stolen the scraps.
LOVE'S LABOUR'S LOST [1594–1595]||Costard: O! they have lived long on the almsbasket of words. I marvel thy master hath not eaten thee for a word; for thou art not so long by the head as honorificabilitudinitatibus: thou art easier swallowed than a flap-dragon. V, i, 39
LOVE'S LABOUR'S LOST [1594–1595]||In the posteriors of this day, which the rude multitude call the afternoon. V, i, 96
LOVE'S LABOUR'S LOST [1594–1595]||"Taffeta phrases, silken terms precise,
Three-pil'd hyperboles, spruce affectation,
Figures pedantical. V, ii, 407"
LOVE'S LABOUR'S LOST [1594–1595]||Let me take you a button-hole lower. V, ii, 705
LOVE'S LABOUR'S LOST [1594–1595]||The naked truth of it is, I have no shirt. V, ii, 715
LOVE'S LABOUR'S LOST [1594–1595]||"A jest's prosperity lies in the ear
Of him that hears it, never in the tongue
Of him that makes it. V, ii, 869"
LOVE'S LABOUR'S LOST [1594–1595]||"When daisies pied and violets blue,
And lady-smocks all silver-white,
And cuckoo-buds of yellow hue
Do paint the meadows with delight,
The cuckoo then, on every tree,
Mocks married men; for thus sings he,
Cuckoo;
Cuckoo, cuckoo: O word of fear,
Unpleasing to a married ear! V, ii, 902"
LOVE'S LABOUR'S LOST [1594–1595]||"When icicles hang by the wall,
And Dick the shepherd blows his nail,
And Tom bears logs into the hall,
And milk comes frozen home in pail,
When blood is nipp'd and ways be foul,
Then nightly sings the staring owl,
Tu-who;
Tu-whit, tu-who—a merry note,
While greasy Joan doth keel the pot. V, ii, 920"
LOVE'S LABOUR'S LOST [1594–1595]||"When all aloud the wind doth blow,
And coughing drowns the parson's saw,
And birds sit brooding in the snow,
And Marian's nose looks red and raw,
When roasted crabs hiss in the bowl. V, ii, 929"
LOVE'S LABOUR'S LOST [1594–1595]||"The words of Mercury are harsh after the songs of
Apollo. V, ii, 938"
KING JOHN [1594–1596]||For new-made honor doth forget men's names. Act I, sc. i, l. 187
KING JOHN [1594–1596]||Sweet, sweet, sweet poison for the age's tooth. I, i, 213
KING JOHN [1594–1596]||"Bearing their birthrights proudly on their backs,
To make a hazard of new fortunes here. II, i, 70"
KING JOHN [1594–1596]||For courage mounteth with occasion. II, i, 82
KING JOHN [1594–1596]||"The hare of whom the proverb goes,
Whose valor plucks dead lions by the beard. II, i, 137"
KING JOHN [1594–1596]||A woman's will. II, i, 194
KING JOHN [1594–1596]||"Saint George, that swing'd the dragon, and e'er since
Sits on his horse back at mine hostess' door. II, i, 288"
KING JOHN [1594–1596]||"He is the half part of a blessed man,
Left to be finished by such a she;
And she a fair divided excellence,
Whose fullness of perfection lies in him. II, i, 437"
KING JOHN [1594–1596]||"'Zounds! I was never so bethump'd with words
Since I first call'd my brother's father dad. II, i, 466"
KING JOHN [1594–1596]||Mad world! mad kings, mad composition! II, i, 561
KING JOHN [1594–1596]||"That smooth-fac'd gentleman, tickling Commodity,
Commodity, the bias of the world. II, i, 573"
KING JOHN [1594–1596]||"I will instruct my sorrows to be proud;
For grief is proud and makes his owner stoop. III, i, 68"
KING JOHN [1594–1596]||"Thou wear a lion's hide! doff it for shame,
And hang a calf's-skin on those recreant limbs. III, i, 128"
KING JOHN [1594–1596]||"The sun's o'ercast with blood: fair day, adieu!
Which is the side that I must go withal?
I am with both: each army hath a hand;
And in their rage, I having hold of both,
They whirl asunder and dismember me. III, i, 326"
KING JOHN [1594–1596]||Bell, book, and candle shall not drive me back. III, iii, 12
KING JOHN [1594–1596]||Look, who comes here! a grave unto a soul. III, iv, 17
KING JOHN [1594–1596]||Death, death: O, amiable lovely death! III, iv, 25
KING JOHN [1594–1596]||"Grief fills the room up of my absent child,
Lies in his bed, walks up and down with me,
Puts on his pretty looks, repeats his words,
Remembers me of all his gracious parts,
Stuffs out his vacant garments with his form. III, iv, 93"
KING JOHN [1594–1596]||"Life is as tedious as a twice-told tale,
Vexing the dull ear of a drowsy man. III, iv, 108"
KING JOHN [1594–1596]||"When Fortune means to men most good,
She looks upon them with a threatening eye. III, iv, 119"
