Buddha,"""We are what we think. All that we are arises with our thoughts. With our thoughts, we make the world.""",af01befd
Buddha,"""The more you are motivated by Love, The more Fearless & Free your action will be.""",65fe8c56
Buddha,"No one saves us but ourselves. No one can and no one may. We ourselves must walk the path.",700c295c
Buddha,"Silence is sometimes the best answer.",85e0fe19
Buddha,"""It is easy to see the faults of others, but difficult to see one's own faults. One shows the faults of others like chaff winnowed in the wind, but one conceals one's own faults as a cunning gambler conceals his dice.""",538ccf8f
Buddha,"""Because we all share an identical need for love, it is possible to feel that anybody we meet, in whatever circumstances, is a brother or sister.""",08a48164
Buddha,"""The wise ones fashioned speech with their thought, sifting it as grain is sifted through a sieve.""",e66b84bf
Buddha,"Those who really seek the path to Enlightenment dictate terms to their mind. Then they proceed with strong determination.",11769fb3
Buddha,"To conquer oneself is a greater task than conquering others.",4ca7d190
Buddha,"""Three things cannot be long hidden: the sun, the moon, and the truth.""",c26f558c
Buddha,"""As irrigators lead water where they want, as archers make their arrows straight, as carpenters carve wood, the wise shape their minds.""",b7a19b07
Buddha,"""Ardently do today what must be done. Who knows? Tomorrow, death comes.""",b7548b66
Buddha,"""To be idle is a short road to death and to be diligent is a way of life; foolish people are idle, wise people are diligent.""",e61fe9d8
Buddha,"To keep the body in good health is a duty... otherwise we shall not be able to keep our mind strong and clear.",07e808f1
Buddha,"Those who are free of resentful thoughts surely find peace.",afb0444c
Buddha,"You cannot travel on the path until you become the path itself.",3b82a6a3
Buddha,"It is necessary to combine knowledge born from study with sincere practice in our daily lives. These two must go together.",47a8c131
Buddha,"""Just as a solid rock is not shaken by the storm, even so the wise are not affected by praise or blame.""",4bbea357
Buddha,"""It is not enough to be compassionate, we must act.""",d99a692a
Buddha,"""Love and compassion are necessities, not luxuries. Without them, humanity cannot survive.""",61825de4
Buddha,"Hatred is never appeased by hatred in this world. By non-hatred alone is hatred appeased. This is a law eternal.",1681fd11
Buddha,"""All conditioned things are impermanent' - when one sees this with wisdom, one turns away from suffering.""",76ac6635
Buddha,"Every human being is the author of his own health or disease.",7c245d60
Buddha,"An open heart is an open mind.",92773efb
Buddha,"""Better than a thousand hollow words, is one word that brings peace.""",ff33bb9d
Buddha,"People take different roads seeking fulfillment and happiness. Just because they're not on your road doesn't mean they've gotten lost.",1d06d80e
Buddha,"""Because you are alive, everything is possible.""",e61ae63d
Buddha,"""In the practice of tolerance, one's enemy is the best teacher.""",0e4ab119
Buddha,"To understand everything is to forgive everything.",b746281b
Buddha,"""Happiness mainly comes from our own attitude, rather than from external factors.""",2d3af3b3
Buddha,"The greatest gift you can give yourself is a little bit of your own attention.",f4ccc17e
Buddha,"Those who cling to perceptions and views wander the world offending people.",09ee1e27
Buddha,"""Give, even if you only have a little.""",817fe45f
Buddha,"""Do not dwell in the past, do not dream of the future, concentrate the mind on the present moment.""",beb8482c
Buddha,"""The source of love is deep in us and we can help others realize a lot of happiness. One word, one action, one thought can reduce another person's suffering and bring that person joy.""",36737016
Buddha,"""Should a person do good, let him do it again and again. Let him find pleasure therein, for blissful is the accumulation of good.""",83a5acbf
Buddha,"The true hero is one who conquers his own anger and hatred.",acafb486
Buddha,"Silence the angry man with love. Silence the ill-natured man with kindness. Silence the miser with generosity. Silence the liar with truth.",df790b80
Buddha,"There is no fear for one whose mind is not filled with desires.",38cd80c4
Buddha,"""If a problem is fixable, if a situation is such that you can do something about it, then there is no need to worry. If it's not fixable, then there is no help in worrying. There is no benefit in worrying whatsoever.""",247650fd
Buddha,"""More than those who hate you, more than all your enemies, an undisciplined mind does greater harm.""",43d2b2fa
Buddha,"The root of suffering is attachment.",22d7916d
Buddha,"""Health is the greatest gift, contentment the greatest wealth, faithfulness the best relationship.""",009e4fcb
Buddha,"""Temperance is a tree which as for its root very little contentment, and for its fruit calm and peace.""",74d9ed90
Buddha,"""Believe nothing, no matter where you read it, or who said it, no matter if I have said it, unless it agrees with your own reason and your own common sense.""",4298ef18
Buddha,"Only the development of compassion and understanding for others can bring us the tranquility and happiness we all seek.",2c9b60df
Buddha,"""Like a lovely flower full of color but lacking in fragrance, are the words of those who do not practice what they teach.""",8b02a869
Buddha,"Even death is not to be feared by one who has lived wisely.",945fc6a0
Buddha,"""Think not lightly of evil, saying, 'It will not come to me.'  Drop by drop is the water pot filled.  Likewise, the fool, gathering it little by little, fills himself with evil.""",1e771e43
Buddha,"""Know from the rivers in clefts and in crevices: those in small channels flow noisily, the great flow silent. Whatever's not full makes noise. Whatever is full is quiet.""",148f706d
Buddha,"One who conquers himself is greater than another who conquers a thousand times a thousand on the battlefield.",4d8d896c
Buddha,"""If you find no one to support you on the spiritual path, walk alone. There is no companionship with the immature.""",7075f535
Buddha,"""The world is afflicted by death and decay. But the wise do not grieve, having realized the nature of the world.""",90ab4de0
Buddha,"""He insulted me, he cheated me, he beat me, he robbed me' -- those who are free of resentful thoughts surely find peace.""",d7d95ce1
Buddha,"Your work is to discover your work and then with all your heart to give yourself to it.",252fb76c
Buddha,"""Let none find fault with others; let none see the omissions and commissions of others. But let one see one's own acts, done and undone.""",b9c86789
Buddha,"Love is the absence of judgment.",e4d5bedf
Buddha,"""When one has the feeling of dislike for evil, when one feels tranquil, one finds pleasure in listening to good teachings; when one has these feelings and appreciates them, one is free of fear.""",d289925c
Buddha,"A good friend who points out mistakes and imperfections and rebukes evil is to be respected as if he reveals a secret of hidden treasure.",feeea587
Buddha,"""Learning to let go should be learned before learning to get. Life should be touched, not strangled. You've got to relax, let it happen at times, and at others move forward with it.""",bed59abd
Buddha,"""When watching after yourself, you watch after others. When watching after others, you watch after yourself.""",d676a765
Buddha,"Purity and impurity depend on oneself; no one can purify another.",6088f79e
Buddha,"Conquer anger with non-anger. Conquer badness with goodness. Conquer meanness with generosity. Conquer dishonesty with truth.",379dcdbf
Buddha,"Feelings come and go like clouds in a windy sky. Conscious breathing is my anchor.",01eec1f9
Buddha,"Dharma is not upheld by talking about it. Dharma is upheld by living in harmony with it...",9b512f2f
Buddha,"""See them, floundering in their sense of mine, like fish in the puddles of a dried-up stream - and, seeing this, live with no mine, not forming attachment for states of becoming.""",15892cf3
Buddha,"""There are only two mistakes one can make along the road to truth; not going all the way, and not starting.""",87248010
Buddha,"A disciplined mind brings happiness.",eba5fb59
Buddha,"""A mind unruffled by the vagaries of fortune, from sorrow freed, from defilements cleansed, from fear liberated - this is the greatest blessing.""",c51e9fc1
Buddha,"The greatest prayer is patience",aa37b6bd
Buddha,"""Our prime purpose in this life is to help others. And if you can't help them, at least don't hurt them.""",4f168ae9
Buddha,"""Do not think of how big the universe is, it will merely hurt your head.""",900a9b72
Buddha,"""Ambition is like love, impatient both of delays and rivals.""",1e7441e0
Buddha,"In order to carry a positive action we must develop here a positive vision.",51c6c90b
Buddha,"Leave behind the passive dreaming of a rose-tinted future. The energy of happiness exists in living today with roots sunk firmly in reality's soil.",5f69c189
Buddha,"""It is a man's own mind, not his enemy or foe, that lures him to evil ways.""",c8440f81
Buddha,"""If you love someone but rarely make yourself available to him or her, that is not true love.""",f879ac1a
Buddha,"""In a controversy the instant we feel anger we have already ceased striving for the truth, and have begun striving for ourselves.""",7445e935
Buddha,"True change is within; leave the outside as it is.",18f56b0e
Buddha,"Our own life has to be our message.",b450cc79
Buddha,"""To enjoy good health, to bring true happiness to one's family, to bring peace to all, one must first discipline and control one's own mind. If a man can control his mind he can find the way to Enlightenment, and all wisdom and virtue will naturally come to him.""",f8fab4c2
Buddha,"""Have compassion for all beings, rich and poor alike; each has their suffering. Some suffer too much, others too little.""",6ece17df
Buddha,"""When we are mindful, deeply in touch with the present moment, our understanding of what is going on deepens, and we begin to be filled with acceptance, joy, peace and love.""",68221ef3
Buddha,"""You will not be punished for your anger, you will be punished by your anger.""",024a1d1c
Buddha,"The mind is everything. What you think you become.",0c10d897
Buddha,"Holding on to anger is like grasping a hot coal with the intent of throwing it at someone else; you are the one who gets burned.",3047bd33
Buddha,"The roots of all goodness lie in the soil of appreciation for goodness.",e96d5279
Buddha,"Without health life is not life; it is only a state of languor and suffering an image of death.",23a61f83
Buddha,"""As a solid rock cannot be moved by the wind, the wise are not shaken by praise or blame.""",8eb1da79
Buddha,"""As a water bead on a lotus leaf, as water on a red lily, does not adhere, so the sage does not adhere to the seen, the heard, or the sensed.""",4a7a04a2
Buddha,"""The way to change others' minds is with affection, and not anger.""",5e76fb04
Buddha,"A truly compassionate attitude toward others does not change even if they behave negatively or hurt you.",8a92d2df
Buddha,"We are here to awaken from our illusion of separateness.",568f2ae0
Buddha,"""With realization of one's own potential and self-confidence in one's ability, one can build a better world.""",60cdc335
Buddha,"""A great human revolution in just a single individual will help achieve a change in the destiny of a nation and, further, can even enable a change in the destiny of all humankind.""",974d2f6f
Buddha,"""Just as a candle cannot burn without fire, men cannot live without a spiritual life.""",3f55e218
Buddha,"""All tremble at violence; all fear death. Putting oneself in the place of another, one should not kill nor cause another to kill.""",5445fd0e
Buddha,"Do not give your attention to what others do or fail to do; give it to what you do or fail to do.",26a361a3
Buddha,"""Every single being, even those who are hostile to us, is just as afraid of suffering as we are, and seeks happiness in the same way we do. Every person has the same right as we do to be happy and not to suffer. So let's take care of others wholeheartedly, of both our friends and our enemies. This is the basis for true compassion.""",200c9f22
Buddha,"All that we are is the result of what we have thought.",0774fd83
Buddha,"Better it is to live one day seeing the rise and fall of things than to live a hundred years without ever seeing the rise and fall of things.",16187a64
Buddha,"""However many holy words you read, however many you speak, what good will they do you if you do not act on upon them?""",6e78a36f
Buddha,"""When we feel love and kindness toward others, it not only makes others feel loved and cared for, but it helps us also to develop inner happiness and peace.""",aa060796
Buddha,"""When we meet real tragedy in life, we can react in two ways--either by losing hope and falling into self-destructive habits, or by using the challenge to find our inner strength.""",802e698c
Buddha,"By living deeply in the present moment we can understand the past better and we can prepare for a better future.",445407c4
Buddha,"""It is never too late. Even if you are going to die tomorrow, keep yourself straight and clear and be a happy human being today.""",66ea1c87
Buddha,"""Neither fire nor wind, birth nor death can erase our good deeds""",fcfc9d9d
Buddha,"""If anything is worth doing, do it with all your heart.""",c05a79b9
Buddha,"""All beings tremble before violence. All fear death, all love life. See yourself in others. Then whom can you hurt? What harm can you do?""",eabdc9ed
Buddha,"He is able who thinks he is able.",fcea3782
Buddha,"Be kind whenever possible. It is always possible.",4d073eb8
Buddha,"""Drop by drop is the water pot filled. Likewise, the wise man, gathering it little by little, fills himself with good.""",616cad54
Buddha,"Work out your own salvation. Do not depend on others.",183c7733
Buddha,"""Having gone on his almsround, the sage should then go to the forest, standing or taking a seat at the foot of a tree. The enlightened one, intent on jhana, should find delight in the forest, should practice jhana at the foot of a tree, attaining his own satisfaction.""",96b12b93
Buddha,"Delight in heedfulness! Guard well your thoughts!",bfd4eeb0
Buddha,"""You, yourself, as much as anybody in the entire universe, deserve your love and affection.""",d18a9cff
Buddha,"""Calm mind brings inner strength and self-confidence, so that's very important for good health.""",bebce892
Buddha,"In whom there is no sympathy for living beings: know him as an outcast.",f9b1633e
Buddha,"""To refrain from evil and from strong drink and to be always, steadfast in virtue; this is the good luck.""",ce53f26e
Buddha,"""In the sky, there is no distinction of east and west; people create distinctions out of their own minds and then believe them to be true.""",62725c98
Buddha,"""Endurance is one of the most difficult disciplines, but it is to the one who endures that the final victory comes.""",3f81d888
Buddha,"Let all-embracing thoughts for all beings be yours.",b509e069
Buddha,"""Sometimes your joy is the source of your smile, but sometimes your smile can be the source of your joy.""",c43a113c
Buddha,"""Peace does not mean an absence of conflicts; differences will always be there. Peace means solving these differences through peaceful means; through dialogue, education, knowledge; and through humane ways.""",83b95dac
Buddha,"""Teach this triple truth to all: A generous heart, kind speech, and a life of service and compassion are the things which renew humanity.""",46b4da54
Buddha,"Anger or hatred is like a fisherman's hook. It is very important for us to ensure that we are not caught by it.",d4ff9b4f
Buddha,"""Should you find a wise critic to point out your faults, follow him as you would a guide to hidden treasure.""",cc9f0759
Buddha,"""You must not hate those who do wrong or harmful things; but with compassion, you must do what you can to stop them - for they are harming themselves, as well as those who suffer from their actions.""",52823fd2
Buddha,"All suffering is caused by ignorance. People inflict pain on others in the selfish pursuit of their own happiness or satisfaction.",f89cadee
Buddha,"""We are shaped by our thoughts; we become what we think. When the mind is pure, joy follows like a shadow that never leaves.""",5ce0aad8
Buddha,"""He who experiences the unity of life sees his own Self in all beings, and all beings in his own Self, and looks on everything with an impartial eye.""",2536cf75
Buddha,"""When you practice gratefulness, there is a sense of respect toward others.""",c89e852c
Buddha,"""He who can curb his wrath as soon as it arises, as a timely antidote will check snake's venom that so quickly spreads - such a monk gives up the here and the beyond, just as a serpent sheds its worn-out skin.""",07428074
Buddha,"Be a lamp unto yourself. Work out your liberation with diligence.",81a88d8b
Buddha,"""Whatever precious jewel there is in the heavenly worlds, there is nothing comparable to one who is Awakened.""",f00f1438
Buddha,"""If you can cultivate the right attitude, your enemies are your best spiritual teachers because their presence provides you with the opportunity to enhance and develop tolerance, patience and understanding.""",321e4c97
Buddha,"All wrong-doing arises because of mind. If mind is transformed can wrong-doing remain?",d34b5bae
Buddha,"Resolutely train yourself to attain peace.",3694add0
Buddha,"A dog is not considered a good dog because he is a good barker. A man is not considered a good man because he is a good talker.",c4dbfe72
Buddha,"""Follow then the shining ones, the wise, the awakened, the loving, for they know how to work and forbear.""",da99b878
Buddha,"""For things to reveal themselves to us, we need to be ready to abandon our views about them.""",385d636f
Buddha,"""It is very important to generate a good attitude, a good heart, as much as possible. From this, happiness in both the short term and the long term for both yourself and others will come.""",0bb5dee5
Buddha,"""Choose to be optimistic, it feels better.""",3c018165
Buddha,"All things appear and disappear because of the concurrence of causes and conditions. Nothing ever exists entirely alone; everything is in relation to everything else.",e45f3716
Buddha,"Attention is the rarest and purest form of generosity.",5dcbe475
Buddha,"Life is available only in the present moment.",02fe56cd
Buddha,"""As I am, so are these. As are these, so am I. Drawing the parallel to yourself, neither kill nor get others to kill.""",7d84f402
Buddha,"""If we learn to open our hearts, anyone, including the people who drive us crazy, can be our teacher.""",c6a38085
Buddha,"We can never obtain peace in the outer world until we make peace with ourselves.",5062cf93
Buddha,"Be what you are. This is the first step toward becoming better than you are.",a86831cf
Buddha,"""If you want others to be happy, practice compassion. If you want to be happy, practice compassion.""",1ecac4b3
Buddha,"Virtue is persecuted more by the wicked than it is loved by the good.",e4700d50
Buddha,"Anger is the ultimate destroyer of your own peace of mind.",2ac194a0
Buddha,"There has to be evil so that good can prove its purity above it.",11b2f2a9
Buddha,"""People have a hard time letting go of their suffering. Out of a fear of the unknown, they prefer suffering that is familiar.""",ebedfc17
Buddha,"""To live fully, we must learn to use things and love people, and not love things and use people.""",f8ecab4c
Buddha,"""An insincere and evil friend is more to be feared than a wild beast; a wild beast may wound your body, but an evil friend will wound your mind.""",f4d3158e
Buddha,"Everyone and everything around you is your teacher.",1b34e0b0
Buddha,"""Even if things don't unfold the way you expected, don't be disheartened or give up. One who continues to advance will win in the end.""",6d514f35
Buddha,"""To live a pure unselfish life, one must count nothing as one's own in the midst of abundance.""",9cf50bb4
Buddha,"Chaos is inherent in all compounded things. Strive on with diligence.",58217c9b
Buddha,"""Letting go gives us freedom, and freedom is the only condition for happiness. If, in our heart, we still cling to anything - anger, anxiety, or possessions - we cannot be free.""",0d5e8033
Buddha,"""Look at situations from all angles, and you will become more open.""",9c948019
Buddha,"To be beautiful means to be yourself. You don't need to be accepted by others. You need to accept yourself.",3132f539
Buddha,"""We will develop and cultivate the liberation of mind by lovingkindness, make it our vehicle, make it our basis, stabilize it, exercise ourselves in it, and fully perfect it.""",ee5401bf
Buddha,"""A person, who no matter how desperate the situation, gives others hope, is a true leader.""",c1e5463c
Buddha,"""He is not the same, nor is he another.""",e5747b9c
Buddha,"My actions are my only true belongings.",bf35291a
Buddha,"""Do not overrate what you have received, nor envy others. He who envies others does not obtain peace of mind.""",05d13b51
Confucius,"A gentleman would be ashamed should his deeds not match his words.",94bfd4b0
Confucius,"""A man who has committed a mistake and doesn't correct it, is committing another mistake.""",001cfad8
Confucius,"A superior man is modest in his speech but exceeds in his actions.",6b219ec4
Confucius,"Ability will never catch up with the demand for it.",62d6af26
Confucius,"""Acquire new knowledge whilst thinking over the old, and you may become a teacher of others.""",93e99507
Confucius,"An oppressive government is more to be feared than a tiger.",a6cc47ca
Confucius,"""Attack the evil that is within yourself, rather than attacking the evil that is in others.""",93366368
Confucius,"""Before you embark on a journey of revenge, dig two graves.""",b52cf16b
Confucius,"Better a diamond with a flaw than a pebble without.",3c9d4491
Confucius,"""By nature, men are nearly alike; by practice, they get to be wide apart.""",a5bf6670
Confucius,"""By three methods we may learn wisdom: First, by reflection, which is noblest; Second, by imitation, which is easiest; and third by experience, which is the bitterest.""",ef606e57
Confucius,"Choose a job you like and you will never have to work a day of your life.",58e87d20
Confucius,"""Consideration for others is the basic of a good life, a good society.""",9c2fcdcf
Confucius,"Death and life have their determined appointments; riches and honors depend upon heaven.",34ef8e6f
Confucius,"Do not do to others what you do not want done to yourself.",17d702b3
Confucius,"Don't complain about the snow on your neighbor's roof when your own doorstep is unclean.",99f77ede
Confucius,"""Every truth has four corners: as a teacher I give you one corner, and it is for you to find the other three.""",fd2f5385
Confucius,"""Everything has beauty, but not everyone sees it.""",3b353557
Confucius,"""Faced with what is right, to leave it undone shows a lack of courage.""",95ae6140
Confucius,"Fine words and an insinuating appearance are seldom associated with true virtue.",c7f32ee4
Confucius,"""Five things constitute perfect virtue:  gravity, magnanimity, earnestness, sincerity, kindness""",d831af0a
Confucius,"""Forget injuries, never forget kindnesses.""",e9e61fa7
Confucius,"Give a bowl of rice to a man and you will feed him for a day. Teach him how to grow his own rice and you will save his life.",1f389b80
Confucius,"""Go before the people with your example, and be laborious in their affairs.""",9fe5eb0e
Confucius,"Have no friends not equal to yourself.",280e5dd9
Confucius,"He who acts with a constant view to his own advantage will be much murmured against.",5369bd8c
Confucius,"""He who exercises government by means of his virtue may be compared to the north polar star, which keeps its place and all the stars turn towards it.""",0f03dd9b
Confucius,"He who has really set his mind on virtue will do no evil.",2acfc3da
Confucius,"He who knows all the answers has not been asked all the questions.",36bf2d20
Confucius,"He who learns but does not think is lost! He who thinks but does not learn is in great danger.",b5e84832
Confucius,"He who speaks without modesty will find it difficult to make his words good.",18489f6b
Confucius,"He who will not economize will have to agonize.",bcbb8311
Confucius,"""He with whom neither slander that gradually soaks into the mind, nor statements that startle like a wound in the flesh, are successful may be called intelligent indeed.""",a17a9993
Confucius,"Hold faithfulness and sincerity as first principles.",41baaa77
Confucius,"Humility is the solid foundation of all virtues.",f57be551
Confucius,"""I am not one who was born in the possession of knowledge; I am one who is fond of antiquity, and earnest in seeking it there.""",c23c57a1
Confucius,"I hear and I forget. I see and I remember. I do and I understand.",d053f5c3
Confucius,"""I want you to be everything that's you, deep at the center of your being.""",434e6980
Confucius,"I will not be concerned at other men's not knowing me; I will be concerned at my own want of ability.",fa4ed53b
Confucius,"""If I am walking with two other men, each of them will serve as my teacher. I will pick out the good points of the one and imitate them, and the bad points of the other and correct them in myself.""",07e42e80
Confucius,"""If some years were added to my life, I would give fifty to the study of the Yi, and then I might come to be without great faults.""",661e49f7
Confucius,"""If we don't know life, how can we know death?""",c114385c
Confucius,"""If you look into your own heart, and you find nothing wrong there, what is there to worry about? What is there to fear?""",48fe2069
Confucius,"""If you make a mistake and do not correct it, this is called a mistake.""",78e9c4a2
Confucius,"""If you think in terms of a year, plant a seed; if in terms of ten years, plant trees; if in terms of 100 years, teach the people.""",547ce4f7
Confucius,"""Ignorance is the night of the mind, but a night without moon and star.""",35c3b54b
Confucius,"""In a country well governed, poverty is something to be ashamed of. In a country badly governed, wealth is something to be ashamed of.""",5effe234
Confucius,"""Instead of being concerned that you have no office, be concerned to think how you may fit yourself for office. Instead of being concerned that you are not known, seek to be worthy of being known.""",499b3467
Confucius,"""It is easy to hate and it is difficult to love. This is how the whole scheme of things works. All good things are difficult to achieve, and bad things are very easy to get.""",c235e567
Confucius,"""It is man that makes truth great, not truth that makes man great.""",d9e0e1fa
Confucius,"""It is not the failure of others to appreciate your abilities that should trouble you, but rather your failure to appreciate theirs.""",009a91ac
Confucius,"Learning without thought is labor lost; thought without learning is perilous.",01bc3d95
Confucius,"""Life is really simple, but we insist on making it complicated.""",bfe2f6c6
Confucius,"""Look at the means which a man employs, consider his motives, observe his pleasures. A man simply cannot conceal himself!""",ffbd477a
Confucius,"Look not at what is contrary to propriety; listen not to what is contrary to propriety; speak not what is contrary to propriety; make no movement which is contrary to propriety.",e16c54f2
Confucius,"""Men's natures are alike, it is their habits that carry them far apart.""",aa7d0d7e
Confucius,"Music produces a kind of pleasure which human nature cannot do without.",abaf634e
Confucius,"Never contract friendship with a man that is not better than thyself.",1847a783
Confucius,"""Old age, believe me, is a good and pleasant thing. It is true you are gently shouldered off the stage, but then you are given such a comfortable front stall as spectator.""",c52b27ae
Confucius,"""Our greatest glory is not in never falling, but in rising every time we fall.""",2c2de3d9
Confucius,"Real knowledge is to know the extent of one's ignorance.",3dac6fba
Confucius,"""Recompense injury with justice, and recompense kindness with kindness.""",00ab55b7
Confucius,"Respect yourself and others will respect you.",037a7de7
Confucius,"Silence is a true friend who never betrays.",bd96d10a
Confucius,"Silence is the true friend that never betrays.",e2e669cc
Confucius,"""Speak the truth, do not yield to anger; give, if thou art asked for little; by these three steps thou wilt go near the gods.""",3d7051c8
Confucius,"Study the past if you would define the future.",287c3211
Confucius,"""Success depends upon previous preparation, and without such preparation there is sure to be failure.""",3c8f960f
Confucius,"""The book salesman should be honored because he brings to our attention, as a rule, the very books we need most and neglect most.""",21ee9142
Confucius,"The cautious seldom err.",dfdbbe32
Confucius,"""The essence of knowledge is, having it, to apply it; not having it, to confess your ignorance.""",175eaae4
Confucius,"The expectations of life depend upon diligence; the mechanic that would perfect his work must first sharpen his tools.",d024d641
Confucius,"""The faults of a superior person are like the sun and moon. They have their faults, and everyone sees them; they change and everyone looks up to them.""",e6b0c5a9
Confucius,"""The firm, the enduring, the simple, and the modest are near to virtue.""",01936e0a
Confucius,"The funniest people are the saddest ones",63c52a46
Confucius,"""The gem cannot be polished without friction, nor man perfected without trials.""",b6bc327e
Confucius,"""The hardest thing of all is to find a black cat in a dark room, especially if there is no cat.""",83d3aa40
Confucius,"The main object of conciliation lies in reaching a solution to a case based upon morals and with a warm heart",0247e122
Confucius,"The man of noble mind seeks to achieve the good in others and not their evil. The little-minded man is the reverse of this.",35641560
Confucius,"The man of upright life is obeyed before he speaks",0526ce46
Confucius,"The man of wisdom is never of two minds; the man of benevolence never worries; the man of courage is never afraid.",eb914514
Confucius,"""The man who asks a question is a fool for a minute, the man who does not ask is a fool for life.""",827cfd2b
Confucius,"The man who moves a mountain begins by carrying away small stones.",516029f5
Confucius,"""The man who says he can, and the man who says he cannot are both correct.""",92ee6ddc
Confucius,"""The more man meditates upon good thoughts, the better will be his world and the world at large.""",90af1f63
Confucius,"""The nobler sort of man emphasizes the good qualities in others, and does not accentuate the bad. The inferior does.""",931f5dcd
Confucius,"The object of the superior man is truth.",3b169e81
Confucius,"""The parents age must be remembered, both for joy and anxiety.""",46698b4e
Confucius,"The strength of a nation derives from the integrity of the home.",4005b532
Confucius,"""The superior man acts before he speaks, and afterwards speaks according to his action.""",0fbdcf34
Confucius,"""The superior man does not, even for the space of a single meal, act contrary to virtue. In moments of haste, he cleaves to it. In seasons of danger, he cleaves to it.""",c4cedcd9
Confucius,"The superior man is distressed by the limitations of his ability; he is not distressed by the fact that men do not recognize the ability that he has.",9773c20a
Confucius,"""The superior man is modest in his speech, but exceeds in his actions.""",8dcf2ce4
Confucius,"The superior man makes the difficulty to be overcome his first interest; success only comes later.",3039dbc6
Confucius,"The superior man thinks always of virtue; the common man thinks of comfort.",1b470875
Confucius,"The superior man understands what is right; the inferior man understands what will sell.",a8830a35
Confucius,"""The superior man, when resting in safety, does not forget that danger may come. When in a state of security he does not forget the possibility of ruin. When all is orderly, he does not forget that disorder may come. and all their clans are preserved.""",2596900e
Confucius,"The way out is through the door. Why is it that no one will use this method?",23d5257e
Confucius,"""The will to win, the desire to succeed, the urge to reach your full potential... these are the keys that will unlock the door to personal excellence.""",91e141a7
Confucius,"""There are three methods to gaining wisdom. The first is reflection, which is the highest. The second is limitation, which is the easiest. The third is experience, which is the bitterest.""",c30a168b
Confucius,"They must often change who would be constant in happiness or wisdom.",df76023b
Confucius,"""To be able under all circumstances to practice five things constitutes perfect virtue; these five things are gravity, generosity of soul, sincerity, earnestness, and kindness.""",918e4ed4
Confucius,"To be wronged is nothing unless you continue to remember it.",cdb2148d
Confucius,"To go beyond is as wrong as to fall short.",438642a7
Confucius,"""To know that you know, and to know that you don't know - that is the real wisdom.""",86346004
Confucius,"""To practice five things under all circumstances constitutes perfect virtue; these five are gravity, generosity of soul, sincerity, earnestness, and kindness.""",ef913117
Confucius,"""To rule a country of a thousand chariots, there must be reverent attention to business, and sincerity; economy in expenditure, and love for men; and the employment of the people at the proper seasons.""",140fa396
Confucius,"To see and listen to the wicked is already the beginning of wickedness.",48fd9c4a
Confucius,"""To see what is right and not to do it is want of courage, or of principle.""",bf9c7fe1
Confucius,"""To those whose talents are above mediocrity, the highest subjects may be announced. To those who are below mediocrity, the highest subjects may not be announced.""",66016cf9
Confucius,"Virtue is not left to stand alone. He who practices it will have neighbors.",5714a97d
Confucius,"Virtuous people often revenge themselves for the constraints to which they submit by the boredom which they inspire.",17c8b952
Confucius,"""We should feel sorrow, but not sink under its oppression.""",41859b79
Confucius,"""What you do not want done to yourself, do not do to others.""",5bc018ad
Confucius,"""When anger rises, think of the consequences""",0702e08d
Confucius,"""When it is obvious that the goals cannot be reached, don't adjust the goals, adjust the action steps.""",fa3df245
Confucius,"""When we see persons of worth, we should think of equaling them; when we see persons of a contrary character, we should turn inwards and examine ourselves.""",aaaecd90
Confucius,"When you are laboring for others let it be with the same zeal as if it were for yourself.",02c2bca8
Confucius,"""Wherever you go, go with all your heart.""",776f4e8c
Confucius,"""Wisdom, compassion, and courage are the three universally recognized moral qualities of men.""",1d01b28a
Confucius,"""Without feelings of respect, what is there to distinguish men from beasts?""",34233221
Seneca,"Of all people only those are at leisure who make time for philosophy, only they truly live. Not satisfied to merely keep good watch over their own days, they annex every age to their own. All the harvest of the past is added to their store. Only an ingrate would fail to see that these great architects of venerable thoughts were born for us and have designed a way of life for us.",0c03921a
Epictetus,"The chief task in life is simply this: to identify and separate matters so that I can say clearly to myself which are externals not under my control, and which have to do with the choices I actually control. Where then do I look for good and evil? Not to uncontrollable externals, but within myself to the choices that are my own . . .",0e4356af
Epictetus,"What is the fruit of these teachings? Only the most beautiful and proper harvest of the truly educated—tranquility, fearlessness, and freedom. We should not trust the masses who say only the free can be educated, but rather the lovers of wisdom who say that only the educated are free.",a78ba8ee
Seneca,"How many have laid waste to your life when you weren’t aware of what you were losing, how much was wasted in pointless grief, foolish joy, greedy desire, and social amusements—how little of your own was left to you. You will realize you are dying before your time!",e8fc3048
"Marcus Aurelius","All you need are these: certainty of judgment in the present moment; action for the common good in the present moment; and an attitude of gratitude in the present moment for anything that comes your way.",074d1021
Seneca,"Let all your efforts be directed to something, let it keep that end in view. It’s not activity that disturbs people, but false conceptions of things that drive them mad.",efe23f10
"Marcus Aurelius","A person who doesn’t know what the universe is, doesn’t know where they are. A person who doesn’t know their purpose in life doesn’t know who they are or what the universe is. A person who doesn’t know any one of these things doesn’t know why they are here. So what to make of people who seek or avoid the praise of those who have no knowledge of where or who they are?",fe086abc
Epictetus,"The proper work of the mind is the exercise of choice, refusal, yearning, repulsion, preparation, purpose, and assent. What then can pollute and clog the mind’s proper functioning? Nothing but its own corrupt decisions.",1de2fded
